,Date,Time,Latitude,Longitude,DateTime
7791,2013-08-15,10:13:38 PM,41.9423766666667,-87.7874816666667,2013-08-15 22:13:38+00:00
7792,2013-08-15,10:13:48 PM,41.942895,-87.787515,2013-08-15 22:13:48+00:00
7793,2013-08-15,10:13:58 PM,41.943411666666705,-87.78753499999999,2013-08-15 22:13:58+00:00
7794,2013-08-15,10:14:18 PM,41.943673333333294,-87.7883483333333,2013-08-15 22:14:18+00:00
7795,2013-08-15,10:14:28 PM,41.9435033333333,-87.78870500000001,2013-08-15 22:14:28+00:00
7796,2013-08-15,10:14:38 PM,41.9429966666667,-87.78869,2013-08-15 22:14:38+00:00
7797,2013-08-15,10:14:48 PM,41.942446666666704,-87.788675,2013-08-15 22:14:48+00:00
7798,2013-08-15,10:14:58 PM,41.941990000000004,-87.7886616666667,2013-08-15 22:14:58+00:00
7799,2013-08-15,10:15:08 PM,41.941525,-87.78866500000001,2013-08-15 22:15:08+00:00
7800,2013-08-15,10:15:18 PM,41.941218333333296,-87.788675,2013-08-15 22:15:18+00:00
7801,2013-08-15,10:15:28 PM,41.940813333333296,-87.7886433333333,2013-08-15 22:15:28+00:00
7802,2013-08-15,10:15:38 PM,41.9403583333333,-87.7886266666667,2013-08-15 22:15:38+00:00
7803,2013-08-15,10:15:48 PM,41.939925,-87.7885916666667,2013-08-15 22:15:48+00:00
7804,2013-08-15,10:15:58 PM,41.9395483333333,-87.7885833333333,2013-08-15 22:15:58+00:00
7805,2013-08-15,10:16:08 PM,41.939111666666705,-87.7885533333333,2013-08-15 22:16:08+00:00
7806,2013-08-15,10:16:18 PM,41.938683333333294,-87.7885416666667,2013-08-15 22:16:18+00:00
7807,2013-08-15,10:20:08 PM,41.9522783333333,-87.7868216666667,2013-08-15 22:20:08+00:00
7808,2013-08-15,10:20:18 PM,41.95224,-87.7871966666667,2013-08-15 22:20:18+00:00
7809,2013-08-15,10:20:28 PM,41.95222333333329,-87.78763000000001,2013-08-15 22:20:28+00:00
7810,2013-08-15,10:20:38 PM,41.952271666666704,-87.7881083333333,2013-08-15 22:20:38+00:00
7811,2013-08-15,10:20:48 PM,41.952301666666706,-87.78856,2013-08-15 22:20:48+00:00
7812,2013-08-15,10:20:58 PM,41.9522666666667,-87.7888616666667,2013-08-15 22:20:58+00:00
7813,2013-08-15,10:21:08 PM,41.9518983333333,-87.78891999999999,2013-08-15 22:21:08+00:00
7814,2013-08-15,10:21:18 PM,41.9515733333333,-87.78903000000001,2013-08-15 22:21:18+00:00
7815,2013-08-15,10:21:28 PM,41.9511683333333,-87.789115,2013-08-15 22:21:28+00:00
7816,2013-08-15,10:22:08 PM,41.9511633333333,-87.7891916666667,2013-08-15 22:22:08+00:00
7817,2013-08-15,10:22:18 PM,41.951705,-87.7888483333333,2013-08-15 22:22:18+00:00
7818,2013-08-15,10:22:28 PM,41.951695,-87.78808000000001,2013-08-15 22:22:28+00:00
7819,2013-08-15,10:22:38 PM,41.951696666666706,-87.78741,2013-08-15 22:22:38+00:00
7820,2013-08-15,10:22:48 PM,41.951711666666704,-87.7868333333333,2013-08-15 22:22:48+00:00
7821,2013-08-15,10:25:28 PM,41.952825,-87.793755,2013-08-15 22:25:28+00:00
7822,2013-08-15,10:25:38 PM,41.952431666666705,-87.79389,2013-08-15 22:25:38+00:00
7823,2013-08-15,10:25:48 PM,41.951896666666705,-87.7938716666667,2013-08-15 22:25:48+00:00
7824,2013-08-15,10:25:58 PM,41.951558333333296,-87.7939033333333,2013-08-15 22:25:58+00:00
7825,2013-08-15,10:26:08 PM,41.95105,-87.7938333333333,2013-08-15 22:26:08+00:00
7826,2013-08-15,10:26:18 PM,41.950593333333295,-87.7938016666667,2013-08-15 22:26:18+00:00
7827,2013-08-15,10:26:28 PM,41.95045,-87.7943733333333,2013-08-15 22:26:28+00:00
7828,2013-08-15,10:26:38 PM,41.950445,-87.7951,2013-08-15 22:26:38+00:00
7829,2013-08-15,10:26:48 PM,41.950441666666705,-87.7958433333333,2013-08-15 22:26:48+00:00
7830,2013-08-15,10:27:08 PM,41.95003,-87.7961866666667,2013-08-15 22:27:08+00:00
7831,2013-08-15,10:27:18 PM,41.949588333333296,-87.79606333333331,2013-08-15 22:27:18+00:00
7832,2013-08-15,10:27:28 PM,41.9495816666667,-87.7953966666667,2013-08-15 22:27:28+00:00
7833,2013-08-15,10:27:38 PM,41.949406666666704,-87.7950516666667,2013-08-15 22:27:38+00:00
7834,2013-08-15,10:27:48 PM,41.9489033333333,-87.7950416666667,2013-08-15 22:27:48+00:00
7835,2013-08-15,10:28:08 PM,41.94867,-87.7949983333333,2013-08-15 22:28:08+00:00
7836,2013-08-15,10:28:18 PM,41.949259999999995,-87.79463,2013-08-15 22:28:18+00:00
7837,2013-08-15,10:28:28 PM,41.949611666666705,-87.79476,2013-08-15 22:28:28+00:00
7838,2013-08-15,10:29:08 PM,41.95092,-87.7962016666667,2013-08-15 22:29:08+00:00
7839,2013-08-15,10:29:18 PM,41.951651666666706,-87.79623000000001,2013-08-15 22:29:18+00:00
7840,2013-08-15,10:31:18 PM,41.9522616666667,-87.7909333333333,2013-08-15 22:31:18+00:00
7841,2013-08-15,10:31:28 PM,41.9518133333333,-87.79090500000001,2013-08-15 22:31:28+00:00
7842,2013-08-15,10:32:18 PM,41.9517316666667,-87.7894416666667,2013-08-15 22:32:18+00:00
7843,2013-08-15,10:32:28 PM,41.9517066666667,-87.7901733333333,2013-08-15 22:32:28+00:00
7844,2013-08-15,10:32:38 PM,41.951711666666704,-87.79106,2013-08-15 22:32:38+00:00
7845,2013-08-15,10:32:48 PM,41.951711666666704,-87.791925,2013-08-15 22:32:48+00:00
7846,2013-08-15,10:32:58 PM,41.9516583333333,-87.79268499999999,2013-08-15 22:32:58+00:00
7847,2013-08-15,10:33:08 PM,41.9516566666667,-87.7935716666667,2013-08-15 22:33:08+00:00
7848,2013-08-15,10:33:18 PM,41.951581666666705,-87.7941166666667,2013-08-15 22:33:18+00:00
7849,2013-08-15,10:33:28 PM,41.951556666666704,-87.7948716666667,2013-08-15 22:33:28+00:00
7850,2013-08-15,10:33:38 PM,41.95153,-87.7956816666667,2013-08-15 22:33:38+00:00
7851,2013-08-15,10:33:48 PM,41.9515933333333,-87.79619833333331,2013-08-15 22:33:48+00:00
7852,2013-08-15,10:40:18 PM,41.94495,-87.8106533333333,2013-08-15 22:40:18+00:00
7853,2013-08-15,10:40:28 PM,41.9445783333333,-87.8106833333333,2013-08-15 22:40:28+00:00
7854,2013-08-15,10:40:38 PM,41.9441583333333,-87.8106283333333,2013-08-15 22:40:38+00:00
7855,2013-08-15,10:40:48 PM,41.943473333333294,-87.8106016666667,2013-08-15 22:40:48+00:00
7856,2013-08-15,10:40:58 PM,41.9427266666667,-87.8105666666667,2013-08-15 22:40:58+00:00
7857,2013-08-15,10:41:08 PM,41.942046666666705,-87.8105316666667,2013-08-15 22:41:08+00:00
7858,2013-08-15,10:41:18 PM,41.941438333333295,-87.81052,2013-08-15 22:41:18+00:00
7859,2013-08-15,10:41:28 PM,41.9407333333333,-87.81049166666669,2013-08-15 22:41:28+00:00
7860,2013-08-15,10:41:38 PM,41.9401316666667,-87.8104883333333,2013-08-15 22:41:38+00:00
7861,2013-08-15,10:41:48 PM,41.9394583333333,-87.8104616666667,2013-08-15 22:41:48+00:00
7862,2013-08-15,10:41:58 PM,41.938841666666704,-87.8104283333333,2013-08-15 22:41:58+00:00
7863,2013-08-15,10:42:08 PM,41.938348333333295,-87.8104216666667,2013-08-15 22:42:08+00:00
7864,2013-08-15,10:42:28 PM,41.938483333333295,-87.809235,2013-08-15 22:42:28+00:00
7865,2013-08-15,10:42:38 PM,41.939045,-87.8092433333333,2013-08-15 22:42:38+00:00
7866,2013-08-15,10:42:48 PM,41.9395883333333,-87.8092483333333,2013-08-15 22:42:48+00:00
7867,2013-08-15,10:42:58 PM,41.94012,-87.80925500000001,2013-08-15 22:42:58+00:00
7868,2013-08-15,10:43:08 PM,41.940740000000005,-87.8092716666667,2013-08-15 22:43:08+00:00
7869,2013-08-15,10:43:18 PM,41.9413833333333,-87.8093033333333,2013-08-15 22:43:18+00:00
7870,2013-08-15,10:43:28 PM,41.941911666666705,-87.8093333333333,2013-08-15 22:43:28+00:00
7871,2013-08-15,10:43:38 PM,41.942451666666706,-87.8093466666667,2013-08-15 22:43:38+00:00
7872,2013-08-15,10:43:48 PM,41.942975,-87.80937166666669,2013-08-15 22:43:48+00:00
7873,2013-08-15,10:43:58 PM,41.943541666666704,-87.8093983333333,2013-08-15 22:43:58+00:00
7874,2013-08-15,10:44:08 PM,41.9442566666667,-87.80944000000001,2013-08-15 22:44:08+00:00
7875,2013-08-15,10:44:18 PM,41.9448816666667,-87.80946,2013-08-15 22:44:18+00:00
7876,2013-08-15,10:44:28 PM,41.945488333333294,-87.809465,2013-08-15 22:44:28+00:00
7877,2013-08-15,10:44:38 PM,41.94592,-87.8094533333333,2013-08-15 22:44:38+00:00
7878,2013-08-15,10:44:48 PM,41.9465033333333,-87.8094833333333,2013-08-15 22:44:48+00:00
7879,2013-08-15,10:44:58 PM,41.946926666666705,-87.809505,2013-08-15 22:44:58+00:00
7880,2013-08-15,10:45:08 PM,41.94745,-87.8095166666667,2013-08-15 22:45:08+00:00
7881,2013-08-15,10:45:18 PM,41.947959999999995,-87.8095433333333,2013-08-15 22:45:18+00:00
7882,2013-08-15,10:45:38 PM,41.948685,-87.8096,2013-08-15 22:45:38+00:00
7883,2013-08-15,10:45:48 PM,41.9491766666667,-87.8096166666667,2013-08-15 22:45:48+00:00
7884,2013-08-15,10:45:58 PM,41.949816666666706,-87.8096466666667,2013-08-15 22:45:58+00:00
7885,2013-08-15,10:46:08 PM,41.950465,-87.8097083333333,2013-08-15 22:46:08+00:00
7886,2013-08-15,10:46:18 PM,41.9511016666667,-87.8096933333333,2013-08-15 22:46:18+00:00
7887,2013-08-15,10:46:28 PM,41.9517716666667,-87.8097116666667,2013-08-15 22:46:28+00:00
7888,2013-08-15,10:51:38 PM,41.945065,-87.80583666666669,2013-08-15 22:51:38+00:00
7889,2013-08-15,10:51:48 PM,41.94444,-87.8058166666667,2013-08-15 22:51:48+00:00
7890,2013-08-15,10:51:58 PM,41.943793333333296,-87.8057716666667,2013-08-15 22:51:58+00:00
7891,2013-08-15,10:52:08 PM,41.9430783333333,-87.8057566666667,2013-08-15 22:52:08+00:00
7892,2013-08-15,10:52:18 PM,41.942496666666706,-87.80574,2013-08-15 22:52:18+00:00
7893,2013-08-15,10:52:28 PM,41.941891666666706,-87.8057166666667,2013-08-15 22:52:28+00:00
7894,2013-08-15,10:52:38 PM,41.941205,-87.80568000000001,2013-08-15 22:52:38+00:00
7895,2013-08-15,10:52:48 PM,41.9405583333333,-87.80566,2013-08-15 22:52:48+00:00
7896,2013-08-15,10:52:58 PM,41.939826666666704,-87.8056233333333,2013-08-15 22:52:58+00:00
7897,2013-08-15,10:53:08 PM,41.9391833333333,-87.8055783333333,2013-08-15 22:53:08+00:00
7898,2013-08-15,10:53:18 PM,41.9385616666667,-87.8055466666667,2013-08-15 22:53:18+00:00
7899,2013-08-15,10:54:38 PM,41.938315,-87.7983966666667,2013-08-15 22:54:38+00:00
7900,2013-08-15,10:54:48 PM,41.938796666666704,-87.79835,2013-08-15 22:54:48+00:00
7901,2013-08-15,10:54:58 PM,41.9393283333333,-87.7983583333333,2013-08-15 22:54:58+00:00
7902,2013-08-15,10:55:08 PM,41.939955,-87.79835666666669,2013-08-15 22:55:08+00:00
7903,2013-08-15,10:55:18 PM,41.9405316666667,-87.7983683333333,2013-08-15 22:55:18+00:00
7904,2013-08-15,10:55:28 PM,41.9411133333333,-87.7983916666667,2013-08-15 22:55:28+00:00
7905,2013-08-15,10:55:38 PM,41.941666666666706,-87.7983866666667,2013-08-15 22:55:38+00:00
7906,2013-08-15,10:55:48 PM,41.9422133333333,-87.7984,2013-08-15 22:55:48+00:00
7907,2013-08-15,10:55:58 PM,41.9427533333333,-87.7984083333333,2013-08-15 22:55:58+00:00
7908,2013-08-15,10:56:08 PM,41.943295,-87.7984583333333,2013-08-15 22:56:08+00:00
7909,2013-08-15,10:56:18 PM,41.94388666666671,-87.798475,2013-08-15 22:56:18+00:00
7910,2013-08-15,10:56:28 PM,41.944505,-87.7984983333333,2013-08-15 22:56:28+00:00
7911,2013-08-15,10:56:38 PM,41.945135,-87.7985,2013-08-15 22:56:38+00:00
7912,2013-08-15,11:00:08 PM,41.9392383333333,-87.7858816666667,2013-08-15 23:00:08+00:00
7913,2013-08-15,11:00:18 PM,41.939223333333295,-87.7852033333333,2013-08-15 23:00:18+00:00
7914,2013-08-15,11:00:28 PM,41.939235,-87.78445,2013-08-15 23:00:28+00:00
7915,2013-08-15,11:00:38 PM,41.939223333333295,-87.7836933333333,2013-08-15 23:00:38+00:00
7916,2013-08-15,11:00:48 PM,41.939245,-87.78298000000001,2013-08-15 23:00:48+00:00
7917,2013-08-15,11:00:58 PM,41.939209999999996,-87.7821716666667,2013-08-15 23:00:58+00:00
7918,2013-08-15,11:01:08 PM,41.9392316666667,-87.781355,2013-08-15 23:01:08+00:00
7919,2013-08-15,11:01:18 PM,41.9392383333333,-87.7807266666667,2013-08-15 23:01:18+00:00
7920,2013-08-15,11:01:28 PM,41.9392366666667,-87.78001,2013-08-15 23:01:28+00:00
7921,2013-08-15,11:01:48 PM,41.93928,-87.77858499999999,2013-08-15 23:01:48+00:00
7922,2013-08-15,11:01:58 PM,41.939275,-87.7777733333333,2013-08-15 23:01:58+00:00
7923,2013-08-15,11:02:08 PM,41.939315,-87.77691999999999,2013-08-15 23:02:08+00:00
7924,2013-08-15,11:02:18 PM,41.93933,-87.7763716666667,2013-08-15 23:02:18+00:00
7925,2013-08-15,11:02:28 PM,41.939885,-87.77635,2013-08-15 23:02:28+00:00
7926,2013-08-15,11:02:38 PM,41.940211666666706,-87.7766933333333,2013-08-15 23:02:38+00:00
7927,2013-08-15,11:02:48 PM,41.9402183333333,-87.7774333333333,2013-08-15 23:02:48+00:00
7928,2013-08-15,11:02:58 PM,41.9402233333333,-87.7781783333333,2013-08-15 23:02:58+00:00
7929,2013-08-15,11:03:08 PM,41.940220000000004,-87.7788783333333,2013-08-15 23:03:08+00:00
7930,2013-08-15,11:03:18 PM,41.940220000000004,-87.7797383333333,2013-08-15 23:03:18+00:00
7931,2013-08-15,11:03:28 PM,41.9402216666667,-87.780495,2013-08-15 23:03:28+00:00
7932,2013-08-15,11:03:38 PM,41.940205,-87.7811883333333,2013-08-15 23:03:38+00:00
7933,2013-08-15,11:03:48 PM,41.9402016666667,-87.7819816666667,2013-08-15 23:03:48+00:00
7934,2013-08-15,11:03:58 PM,41.9401816666667,-87.78275500000001,2013-08-15 23:03:58+00:00
7935,2013-08-15,11:04:08 PM,41.94019,-87.7834533333333,2013-08-15 23:04:08+00:00
7936,2013-08-15,11:04:18 PM,41.9401766666667,-87.7841966666667,2013-08-15 23:04:18+00:00
7937,2013-08-15,11:04:28 PM,41.9401733333333,-87.78496,2013-08-15 23:04:28+00:00
7938,2013-08-15,11:04:38 PM,41.9401716666667,-87.7857383333333,2013-08-15 23:04:38+00:00
7939,2013-08-15,11:04:48 PM,41.9404,-87.7861066666667,2013-08-15 23:04:48+00:00
7940,2013-08-15,11:04:58 PM,41.941013333333295,-87.78612333333331,2013-08-15 23:04:58+00:00
7941,2013-08-15,11:05:08 PM,41.941101666666704,-87.78549833333331,2013-08-15 23:05:08+00:00
7942,2013-08-15,11:05:18 PM,41.941123333333294,-87.7845866666667,2013-08-15 23:05:18+00:00
7943,2013-08-15,11:05:28 PM,41.941131666666706,-87.7838033333333,2013-08-15 23:05:28+00:00
7944,2013-08-15,11:05:38 PM,41.9411533333333,-87.7831866666667,2013-08-15 23:05:38+00:00
7945,2013-08-15,11:05:48 PM,41.9411533333333,-87.78236,2013-08-15 23:05:48+00:00
7946,2013-08-15,11:05:58 PM,41.9411566666667,-87.7815066666667,2013-08-15 23:05:58+00:00
7947,2013-08-15,11:06:08 PM,41.941155,-87.7807733333333,2013-08-15 23:06:08+00:00
7948,2013-08-15,11:06:18 PM,41.941175,-87.7798983333333,2013-08-15 23:06:18+00:00
7949,2013-08-15,11:06:28 PM,41.941191666666704,-87.7790266666667,2013-08-15 23:06:28+00:00
7950,2013-08-15,11:06:38 PM,41.9411866666667,-87.7783566666667,2013-08-15 23:06:38+00:00
7951,2013-08-15,11:06:48 PM,41.941171666666705,-87.7775466666667,2013-08-15 23:06:48+00:00
7952,2013-08-15,11:06:58 PM,41.9411866666667,-87.7767066666667,2013-08-15 23:06:58+00:00
7953,2013-08-15,11:08:08 PM,41.943951666666706,-87.7768533333333,2013-08-15 23:08:08+00:00
7954,2013-08-15,11:08:18 PM,41.9439533333333,-87.7776066666667,2013-08-15 23:08:18+00:00
7955,2013-08-15,11:08:28 PM,41.943951666666706,-87.7783133333333,2013-08-15 23:08:28+00:00
7956,2013-08-15,11:08:38 PM,41.9439616666667,-87.7789583333333,2013-08-15 23:08:38+00:00
7957,2013-08-15,11:08:48 PM,41.9439566666667,-87.7797666666667,2013-08-15 23:08:48+00:00
7958,2013-08-15,11:08:58 PM,41.9439616666667,-87.780565,2013-08-15 23:08:58+00:00
7959,2013-08-15,11:09:08 PM,41.9439383333333,-87.7812816666667,2013-08-15 23:09:08+00:00
7960,2013-08-15,11:09:18 PM,41.943940000000005,-87.7820666666667,2013-08-15 23:09:18+00:00
7961,2013-08-15,11:09:28 PM,41.943943333333294,-87.7828833333333,2013-08-15 23:09:28+00:00
7962,2013-08-15,11:09:38 PM,41.943921666666704,-87.78366,2013-08-15 23:09:38+00:00
7963,2013-08-15,11:09:58 PM,41.9439383333333,-87.7853266666667,2013-08-15 23:09:58+00:00
7964,2013-08-15,11:10:08 PM,41.9437083333333,-87.78564,2013-08-15 23:10:08+00:00
7965,2013-08-15,11:10:18 PM,41.94318,-87.7856116666667,2013-08-15 23:10:18+00:00
7966,2013-08-15,11:10:28 PM,41.9430366666667,-87.7853333333333,2013-08-15 23:10:28+00:00
7967,2013-08-15,11:10:38 PM,41.943026666666704,-87.784625,2013-08-15 23:10:38+00:00
7968,2013-08-15,11:10:48 PM,41.9430366666667,-87.78385,2013-08-15 23:10:48+00:00
7969,2013-08-15,11:10:58 PM,41.943034999999995,-87.78305,2013-08-15 23:10:58+00:00
7970,2013-08-15,11:11:08 PM,41.9430333333333,-87.7822183333333,2013-08-15 23:11:08+00:00
7971,2013-08-15,11:11:18 PM,41.9430133333333,-87.7814133333333,2013-08-15 23:11:18+00:00
7972,2013-08-15,11:11:28 PM,41.943015,-87.7806533333333,2013-08-15 23:11:28+00:00
7973,2013-08-15,11:11:48 PM,41.943048333333294,-87.7792133333333,2013-08-15 23:11:48+00:00
7974,2013-08-15,11:11:58 PM,41.9427683333333,-87.7789033333333,2013-08-15 23:11:58+00:00
7975,2013-08-15,11:12:08 PM,41.9422616666667,-87.7789,2013-08-15 23:12:08+00:00
7976,2013-08-15,11:12:18 PM,41.94216,-87.77938499999999,2013-08-15 23:12:18+00:00
7977,2013-08-15,11:12:28 PM,41.9421466666667,-87.7800816666667,2013-08-15 23:12:28+00:00
7978,2013-08-15,11:12:38 PM,41.942128333333294,-87.7807333333333,2013-08-15 23:12:38+00:00
7979,2013-08-15,11:12:48 PM,41.9421183333333,-87.7814483333333,2013-08-15 23:12:48+00:00
7980,2013-08-15,11:12:58 PM,41.942125,-87.7822516666667,2013-08-15 23:12:58+00:00
7981,2013-08-15,11:13:08 PM,41.942111666666705,-87.7831,2013-08-15 23:13:08+00:00
7982,2013-08-15,11:13:18 PM,41.9420933333333,-87.783785,2013-08-15 23:13:18+00:00
7983,2013-08-15,11:13:28 PM,41.9421033333333,-87.7846583333333,2013-08-15 23:13:28+00:00
7984,2013-08-15,11:13:38 PM,41.942085,-87.7855533333333,2013-08-15 23:13:38+00:00
7985,2013-08-15,11:14:28 PM,41.944841666666704,-87.7861866666667,2013-08-15 23:14:28+00:00
7986,2013-08-15,11:14:38 PM,41.944838333333294,-87.7855033333333,2013-08-15 23:14:38+00:00
7987,2013-08-15,11:14:48 PM,41.944863333333295,-87.7847983333333,2013-08-15 23:14:48+00:00
7988,2013-08-15,11:14:58 PM,41.9448566666667,-87.7841016666667,2013-08-15 23:14:58+00:00
7989,2013-08-15,11:15:08 PM,41.944861666666704,-87.7834016666667,2013-08-15 23:15:08+00:00
7990,2013-08-15,11:15:18 PM,41.9448766666667,-87.78264,2013-08-15 23:15:18+00:00
7991,2013-08-15,11:15:28 PM,41.944883333333294,-87.7818633333333,2013-08-15 23:15:28+00:00
7992,2013-08-15,11:15:38 PM,41.944865,-87.78121,2013-08-15 23:15:38+00:00
7993,2013-08-15,11:15:58 PM,41.9449,-87.7797866666667,2013-08-15 23:15:58+00:00
7994,2013-08-15,11:16:08 PM,41.9448966666667,-87.779125,2013-08-15 23:16:08+00:00
7995,2013-08-15,11:16:18 PM,41.94490333333329,-87.778295,2013-08-15 23:16:18+00:00
7996,2013-08-15,11:16:28 PM,41.944931666666704,-87.7775716666667,2013-08-15 23:16:28+00:00
7997,2013-08-15,11:16:38 PM,41.9449233333333,-87.7768333333333,2013-08-15 23:16:38+00:00
7998,2013-08-15,11:17:18 PM,41.946406666666704,-87.7766633333333,2013-08-15 23:17:18+00:00
7999,2013-08-15,11:17:28 PM,41.94675,-87.7770133333333,2013-08-15 23:17:28+00:00
8000,2013-08-15,11:17:38 PM,41.9467333333333,-87.7776783333333,2013-08-15 23:17:38+00:00
8001,2013-08-15,11:17:48 PM,41.946726666666706,-87.7784166666667,2013-08-15 23:17:48+00:00
8002,2013-08-15,11:17:58 PM,41.9467083333333,-87.7791866666667,2013-08-15 23:17:58+00:00
8003,2013-08-15,11:18:08 PM,41.946705,-87.779985,2013-08-15 23:18:08+00:00
8004,2013-08-15,11:18:18 PM,41.9466966666667,-87.7808133333333,2013-08-15 23:18:18+00:00
8005,2013-08-15,11:18:28 PM,41.9466916666667,-87.7815266666667,2013-08-15 23:18:28+00:00
8006,2013-08-15,11:18:38 PM,41.946675,-87.7823916666667,2013-08-15 23:18:38+00:00
8007,2013-08-15,11:18:48 PM,41.946659999999994,-87.7832083333333,2013-08-15 23:18:48+00:00
8008,2013-08-15,11:19:08 PM,41.9466516666667,-87.7844916666667,2013-08-15 23:19:08+00:00
8009,2013-08-15,11:19:18 PM,41.946665,-87.7853366666667,2013-08-15 23:19:18+00:00
8010,2013-08-15,11:19:48 PM,41.9475416666667,-87.78581,2013-08-15 23:19:48+00:00
8011,2013-08-15,11:19:58 PM,41.947540000000004,-87.7851283333333,2013-08-15 23:19:58+00:00
8012,2013-08-15,11:20:08 PM,41.94755,-87.78452,2013-08-15 23:20:08+00:00
8013,2013-08-15,11:20:18 PM,41.9475383333333,-87.7838583333333,2013-08-15 23:20:18+00:00
8014,2013-08-15,11:20:28 PM,41.947526666666704,-87.7831116666667,2013-08-15 23:20:28+00:00
8015,2013-08-15,11:20:38 PM,41.947553333333296,-87.78243499999999,2013-08-15 23:20:38+00:00
8016,2013-08-15,11:20:48 PM,41.9475616666667,-87.7817533333333,2013-08-15 23:20:48+00:00
8017,2013-08-15,11:20:58 PM,41.947575,-87.78105,2013-08-15 23:20:58+00:00
8018,2013-08-15,11:21:08 PM,41.9475833333333,-87.7801966666667,2013-08-15 23:21:08+00:00
8019,2013-08-15,11:21:18 PM,41.9475783333333,-87.77931833333331,2013-08-15 23:21:18+00:00
8020,2013-08-15,11:21:28 PM,41.9475783333333,-87.7786633333333,2013-08-15 23:21:28+00:00
8021,2013-08-15,11:21:38 PM,41.947604999999996,-87.77794,2013-08-15 23:21:38+00:00
8022,2013-08-15,11:21:48 PM,41.9476033333333,-87.7771783333333,2013-08-15 23:21:48+00:00
8023,2013-08-15,11:22:18 PM,41.9485033333333,-87.7772366666667,2013-08-15 23:22:18+00:00
8024,2013-08-15,11:22:28 PM,41.948511666666704,-87.77796,2013-08-15 23:22:28+00:00
8025,2013-08-15,11:22:38 PM,41.948511666666704,-87.7786733333333,2013-08-15 23:22:38+00:00
8026,2013-08-15,11:22:48 PM,41.9484983333333,-87.77930500000001,2013-08-15 23:22:48+00:00
8027,2013-08-15,11:22:58 PM,41.948495,-87.779975,2013-08-15 23:22:58+00:00
8028,2013-08-15,11:23:08 PM,41.948488333333295,-87.7806666666667,2013-08-15 23:23:08+00:00
8029,2013-08-15,11:23:18 PM,41.9485,-87.78129,2013-08-15 23:23:18+00:00
8030,2013-08-15,11:23:28 PM,41.948493333333296,-87.781915,2013-08-15 23:23:28+00:00
8031,2013-08-15,11:23:38 PM,41.948479999999996,-87.7825233333333,2013-08-15 23:23:38+00:00
8032,2013-08-15,11:23:48 PM,41.94847,-87.7832483333333,2013-08-15 23:23:48+00:00
8033,2013-08-15,11:23:58 PM,41.94847,-87.7839183333333,2013-08-15 23:23:58+00:00
8034,2013-08-15,11:24:08 PM,41.948465,-87.78474666666669,2013-08-15 23:24:08+00:00
8035,2013-08-15,11:24:18 PM,41.948451666666706,-87.7855333333333,2013-08-15 23:24:18+00:00
8036,2013-08-15,11:24:28 PM,41.94885,-87.7856083333333,2013-08-15 23:24:28+00:00
8037,2013-08-15,11:24:38 PM,41.9492633333333,-87.78563,2013-08-15 23:24:38+00:00
8038,2013-08-15,11:24:48 PM,41.949363333333295,-87.7852666666667,2013-08-15 23:24:48+00:00
8039,2013-08-15,11:24:58 PM,41.9493683333333,-87.7846516666667,2013-08-15 23:24:58+00:00
8040,2013-08-15,11:25:08 PM,41.9493716666667,-87.7840266666667,2013-08-15 23:25:08+00:00
8041,2013-08-15,11:25:18 PM,41.9493933333333,-87.7834483333333,2013-08-15 23:25:18+00:00
8042,2013-08-15,11:25:28 PM,41.9493966666667,-87.7827833333333,2013-08-15 23:25:28+00:00
8043,2013-08-15,11:25:38 PM,41.94939,-87.7821233333333,2013-08-15 23:25:38+00:00
8044,2013-08-15,11:25:48 PM,41.9493983333333,-87.7814566666667,2013-08-15 23:25:48+00:00
8045,2013-08-15,11:25:58 PM,41.949395,-87.78068,2013-08-15 23:25:58+00:00
8046,2013-08-15,11:26:08 PM,41.9494133333333,-87.7799333333333,2013-08-15 23:26:08+00:00
8047,2013-08-15,11:26:18 PM,41.94942,-87.77928666666669,2013-08-15 23:26:18+00:00
8048,2013-08-15,11:26:28 PM,41.949428333333294,-87.7785083333333,2013-08-15 23:26:28+00:00
8049,2013-08-15,11:26:38 PM,41.949386666666705,-87.7778833333333,2013-08-15 23:26:38+00:00
8050,2013-08-15,11:30:18 PM,41.9494166666667,-87.7774016666667,2013-08-15 23:30:18+00:00
8051,2013-08-15,11:30:48 PM,41.9503183333333,-87.7771266666667,2013-08-15 23:30:48+00:00
8052,2013-08-15,11:30:58 PM,41.95029,-87.7777216666667,2013-08-15 23:30:58+00:00
8053,2013-08-15,11:31:08 PM,41.950286666666706,-87.77839,2013-08-15 23:31:08+00:00
8054,2013-08-15,11:31:18 PM,41.950283333333296,-87.77903,2013-08-15 23:31:18+00:00
8055,2013-08-15,11:31:28 PM,41.950255,-87.7796366666667,2013-08-15 23:31:28+00:00
8056,2013-08-15,11:31:38 PM,41.9502483333333,-87.78034,2013-08-15 23:31:38+00:00
8057,2013-08-15,11:31:48 PM,41.9502483333333,-87.7810716666667,2013-08-15 23:31:48+00:00
8058,2013-08-15,11:31:58 PM,41.9502433333333,-87.7816616666667,2013-08-15 23:31:58+00:00
8059,2013-08-15,11:32:08 PM,41.950245,-87.78228,2013-08-15 23:32:08+00:00
8060,2013-08-15,11:32:18 PM,41.950235,-87.78294,2013-08-15 23:32:18+00:00
8061,2013-08-15,11:32:28 PM,41.9502283333333,-87.7835583333333,2013-08-15 23:32:28+00:00
