,Date,Species,Trap,Latitude,Longitude,NumMosquitos,WnvPresent
8660,2013-07-08 00:00:00+00:00,CULEX PIPIENS/RESTUANS,T035,41.763733,-87.742302,6,0
8661,2013-07-08 00:00:00+00:00,CULEX RESTUANS,T035,41.763733,-87.742302,3,0
8662,2013-07-08 00:00:00+00:00,CULEX RESTUANS,T231,41.98728,-87.666066,1,0
8663,2013-07-08 00:00:00+00:00,CULEX PIPIENS/RESTUANS,T232,41.912563,-87.66805500000001,2,0
8664,2013-07-08 00:00:00+00:00,CULEX RESTUANS,T233,42.009876,-87.807277,2,0
8665,2013-07-08 00:00:00+00:00,CULEX PIPIENS/RESTUANS,T235,41.776428,-87.627096,8,0
8666,2013-07-08 00:00:00+00:00,CULEX PIPIENS/RESTUANS,T236,41.994679,-87.770899,9,0
8667,2013-07-08 00:00:00+00:00,CULEX PIPIENS/RESTUANS,T094B,41.71914,-87.669539,2,0
8668,2013-07-08 00:00:00+00:00,CULEX RESTUANS,T094B,41.71914,-87.669539,3,0
8669,2013-07-12 00:00:00+00:00,CULEX PIPIENS/RESTUANS,T002,41.95469,-87.800991,50,0
8670,2013-07-12 00:00:00+00:00,CULEX PIPIENS/RESTUANS,T002,41.95469,-87.800991,50,0
8671,2013-07-12 00:00:00+00:00,CULEX PIPIENS/RESTUANS,T002,41.95469,-87.800991,50,0
8672,2013-07-12 00:00:00+00:00,CULEX PIPIENS/RESTUANS,T002,41.95469,-87.800991,50,0
8673,2013-07-12 00:00:00+00:00,CULEX PIPIENS/RESTUANS,T002,41.95469,-87.800991,44,0
8674,2013-07-12 00:00:00+00:00,CULEX RESTUANS,T002,41.95469,-87.800991,50,0
8675,2013-07-12 00:00:00+00:00,CULEX RESTUANS,T002,41.95469,-87.800991,50,0
8676,2013-07-12 00:00:00+00:00,CULEX RESTUANS,T002,41.95469,-87.800991,50,0
8677,2013-07-12 00:00:00+00:00,CULEX RESTUANS,T002,41.95469,-87.800991,50,0
8678,2013-07-12 00:00:00+00:00,CULEX RESTUANS,T002,41.95469,-87.800991,50,0
8679,2013-07-12 00:00:00+00:00,CULEX RESTUANS,T002,41.95469,-87.800991,38,0
8680,2013-07-12 00:00:00+00:00,CULEX RESTUANS,T002,41.95469,-87.800991,50,0
8681,2013-07-12 00:00:00+00:00,CULEX PIPIENS/RESTUANS,T046,41.891118,-87.65449100000001,6,0
8682,2013-07-12 00:00:00+00:00,CULEX RESTUANS,T046,41.891118,-87.65449100000001,12,0
8683,2013-07-12 00:00:00+00:00,CULEX PIPIENS/RESTUANS,T048,41.867108,-87.654224,45,0
8684,2013-07-12 00:00:00+00:00,CULEX RESTUANS,T048,41.867108,-87.654224,19,0
8685,2013-07-12 00:00:00+00:00,CULEX RESTUANS,T049,41.896282,-87.655232,2,0
8686,2013-07-12 00:00:00+00:00,CULEX PIPIENS/RESTUANS,T054,41.921965,-87.632085,7,0
8687,2013-07-12 00:00:00+00:00,CULEX PIPIENS/RESTUANS,T054,41.921965,-87.632085,1,0
8688,2013-07-12 00:00:00+00:00,CULEX RESTUANS,T054,41.921965,-87.632085,2,0
8689,2013-07-12 00:00:00+00:00,CULEX PIPIENS/RESTUANS,T094,41.720848,-87.666014,2,0
8690,2013-07-12 00:00:00+00:00,CULEX RESTUANS,T094,41.720848,-87.666014,12,0
8691,2013-07-12 00:00:00+00:00,CULEX PIPIENS/RESTUANS,T159,41.732984,-87.649642,27,1
8692,2013-07-12 00:00:00+00:00,CULEX RESTUANS,T159,41.732984,-87.649642,44,0
8693,2013-07-12 00:00:00+00:00,CULEX RESTUANS,T011,41.944869,-87.832763,3,0
8694,2013-07-12 00:00:00+00:00,CULEX PIPIENS/RESTUANS,T028,41.986921,-87.689778,30,0
8695,2013-07-12 00:00:00+00:00,CULEX RESTUANS,T028,41.986921,-87.689778,32,0
8696,2013-07-12 00:00:00+00:00,CULEX PIPIENS/RESTUANS,T031,41.801497999999995,-87.763416,37,0
8697,2013-07-12 00:00:00+00:00,CULEX RESTUANS,T031,41.801497999999995,-87.763416,11,0
8698,2013-07-12 00:00:00+00:00,CULEX PIPIENS/RESTUANS,T033,41.906638,-87.701431,5,0
8699,2013-07-12 00:00:00+00:00,CULEX PIPIENS/RESTUANS,T089,41.723195000000004,-87.64997,7,0
8700,2013-07-12 00:00:00+00:00,CULEX RESTUANS,T089,41.723195000000004,-87.64997,4,0
8701,2013-07-12 00:00:00+00:00,CULEX PIPIENS/RESTUANS,T090,41.868077,-87.666901,35,0
8702,2013-07-12 00:00:00+00:00,CULEX PIPIENS/RESTUANS,T090,41.868077,-87.666901,50,0
8703,2013-07-12 00:00:00+00:00,CULEX RESTUANS,T090,41.868077,-87.666901,27,0
8704,2013-07-12 00:00:00+00:00,CULEX RESTUANS,T135,41.662014,-87.72460799999999,36,0
8705,2013-07-12 00:00:00+00:00,CULEX TERRITANS,T135,41.662014,-87.72460799999999,1,0
8706,2013-07-12 00:00:00+00:00,CULEX PIPIENS/RESTUANS,T147,41.932094,-87.700117,20,0
8707,2013-07-12 00:00:00+00:00,CULEX RESTUANS,T147,41.932094,-87.700117,8,0
8708,2013-07-12 00:00:00+00:00,CULEX PIPIENS/RESTUANS,T151,41.916265,-87.800515,11,0
8709,2013-07-12 00:00:00+00:00,CULEX RESTUANS,T151,41.916265,-87.800515,11,0
8710,2013-07-12 00:00:00+00:00,CULEX PIPIENS/RESTUANS,T152,41.846075,-87.716277,3,0
8711,2013-07-12 00:00:00+00:00,CULEX RESTUANS,T152,41.846075,-87.716277,3,0
8712,2013-07-12 00:00:00+00:00,CULEX PIPIENS/RESTUANS,T158,41.682587,-87.707973,29,0
8713,2013-07-12 00:00:00+00:00,CULEX PIPIENS/RESTUANS,T158,41.682587,-87.707973,50,0
8714,2013-07-12 00:00:00+00:00,CULEX PIPIENS/RESTUANS,T158,41.682587,-87.707973,50,0
8715,2013-07-12 00:00:00+00:00,CULEX RESTUANS,T158,41.682587,-87.707973,36,1
8716,2013-07-12 00:00:00+00:00,CULEX RESTUANS,T158,41.682587,-87.707973,39,0
8717,2013-07-12 00:00:00+00:00,CULEX PIPIENS/RESTUANS,T220,41.963976,-87.69181,2,0
8718,2013-07-12 00:00:00+00:00,CULEX PIPIENS/RESTUANS,T003,41.964242,-87.757639,50,0
8719,2013-07-12 00:00:00+00:00,CULEX PIPIENS/RESTUANS,T003,41.964242,-87.757639,28,0
8720,2013-07-12 00:00:00+00:00,CULEX RESTUANS,T003,41.964242,-87.757639,37,0
8721,2013-07-12 00:00:00+00:00,CULEX PIPIENS/RESTUANS,T008,42.008314,-87.77792099999999,33,1
8722,2013-07-12 00:00:00+00:00,CULEX RESTUANS,T008,42.008314,-87.77792099999999,45,1
8723,2013-07-12 00:00:00+00:00,CULEX RESTUANS,T012,41.991429,-87.747113,28,0
8724,2013-07-12 00:00:00+00:00,CULEX RESTUANS,T012,41.991429,-87.747113,46,0
8725,2013-07-12 00:00:00+00:00,CULEX RESTUANS,T012,41.991429,-87.747113,50,0
8726,2013-07-12 00:00:00+00:00,CULEX PIPIENS/RESTUANS,T043,41.857402,-87.694991,3,0
8727,2013-07-12 00:00:00+00:00,CULEX RESTUANS,T043,41.857402,-87.694991,1,0
8728,2013-07-12 00:00:00+00:00,CULEX PIPIENS/RESTUANS,T047,41.868142,-87.696269,34,0
8729,2013-07-12 00:00:00+00:00,CULEX PIPIENS/RESTUANS,T047,41.868142,-87.696269,50,0
8730,2013-07-12 00:00:00+00:00,CULEX RESTUANS,T047,41.868142,-87.696269,28,0
8731,2013-07-12 00:00:00+00:00,CULEX PIPIENS/RESTUANS,T013,41.923738,-87.785288,49,0
8732,2013-07-12 00:00:00+00:00,CULEX PIPIENS/RESTUANS,T013,41.923738,-87.785288,30,0
8733,2013-07-12 00:00:00+00:00,CULEX RESTUANS,T013,41.923738,-87.785288,5,0
8734,2013-07-12 00:00:00+00:00,CULEX PIPIENS/RESTUANS,T018,42.010412,-87.66214000000001,2,0
8735,2013-07-12 00:00:00+00:00,CULEX RESTUANS,T018,42.010412,-87.66214000000001,1,0
8736,2013-07-12 00:00:00+00:00,CULEX PIPIENS/RESTUANS,T030,41.899229999999996,-87.716788,40,0
8737,2013-07-12 00:00:00+00:00,CULEX RESTUANS,T030,41.899229999999996,-87.716788,1,0
8738,2013-07-12 00:00:00+00:00,CULEX PIPIENS/RESTUANS,T017,41.960615999999995,-87.777189,5,0
8739,2013-07-12 00:00:00+00:00,CULEX RESTUANS,T017,41.960615999999995,-87.777189,2,0
8740,2013-07-12 00:00:00+00:00,CULEX PIPIENS/RESTUANS,T095,41.704336,-87.70373599999999,7,0
8741,2013-07-12 00:00:00+00:00,CULEX PIPIENS/RESTUANS,T039,41.911823999999996,-87.726737,4,0
8742,2013-07-12 00:00:00+00:00,CULEX PIPIENS/RESTUANS,T061,41.801179,-87.679447,36,0
8743,2013-07-12 00:00:00+00:00,CULEX RESTUANS,T061,41.801179,-87.679447,36,0
8744,2013-07-12 00:00:00+00:00,CULEX PIPIENS/RESTUANS,T062,41.800737,-87.71188000000001,23,0
8745,2013-07-12 00:00:00+00:00,CULEX RESTUANS,T062,41.800737,-87.71188000000001,36,0
8746,2013-07-12 00:00:00+00:00,CULEX RESTUANS,T062,41.800737,-87.71188000000001,47,0
8747,2013-07-12 00:00:00+00:00,CULEX PIPIENS/RESTUANS,T065,41.778296999999995,-87.752411,26,0
8748,2013-07-12 00:00:00+00:00,CULEX RESTUANS,T065,41.778296999999995,-87.752411,37,0
8749,2013-07-12 00:00:00+00:00,CULEX PIPIENS/RESTUANS,T066,41.77166,-87.703047,30,0
8750,2013-07-12 00:00:00+00:00,CULEX RESTUANS,T066,41.77166,-87.703047,24,0
8751,2013-07-12 00:00:00+00:00,CULEX PIPIENS/RESTUANS,T069,41.768388,-87.678649,3,0
8752,2013-07-12 00:00:00+00:00,CULEX RESTUANS,T069,41.768388,-87.678649,10,0
8753,2013-07-12 00:00:00+00:00,CULEX PIPIENS/RESTUANS,T073,41.773215,-87.60088,25,0
8754,2013-07-12 00:00:00+00:00,CULEX RESTUANS,T073,41.773215,-87.60088,9,1
8755,2013-07-12 00:00:00+00:00,CULEX PIPIENS/RESTUANS,T074,41.822536,-87.66634300000001,50,0
8756,2013-07-12 00:00:00+00:00,CULEX RESTUANS,T074,41.822536,-87.66634300000001,46,0
8757,2013-07-12 00:00:00+00:00,CULEX RESTUANS,T074,41.822536,-87.66634300000001,26,0
8758,2013-07-12 00:00:00+00:00,CULEX PIPIENS/RESTUANS,T077,41.778748,-87.586427,1,0
8759,2013-07-12 00:00:00+00:00,CULEX PIPIENS/RESTUANS,T079,41.766202,-87.562889,19,0
8760,2013-07-12 00:00:00+00:00,CULEX RESTUANS,T079,41.766202,-87.562889,6,0
8761,2013-07-12 00:00:00+00:00,CULEX PIPIENS/RESTUANS,T080,41.754676,-87.612922,6,0
8762,2013-07-12 00:00:00+00:00,CULEX RESTUANS,T080,41.754676,-87.612922,9,0
8763,2013-07-12 00:00:00+00:00,CULEX PIPIENS/RESTUANS,T082,41.803422999999995,-87.642984,40,0
8764,2013-07-12 00:00:00+00:00,CULEX RESTUANS,T082,41.803422999999995,-87.642984,8,0
8765,2013-07-12 00:00:00+00:00,CULEX PIPIENS/RESTUANS,T083,41.754292,-87.590773,5,0
8766,2013-07-12 00:00:00+00:00,CULEX RESTUANS,T083,41.754292,-87.590773,9,0
8767,2013-07-12 00:00:00+00:00,CULEX PIPIENS/RESTUANS,T114,41.798697,-87.736812,17,0
8768,2013-07-12 00:00:00+00:00,CULEX RESTUANS,T114,41.798697,-87.736812,30,0
8769,2013-07-12 00:00:00+00:00,CULEX PIPIENS/RESTUANS,T155,41.776156,-87.778927,36,0
8770,2013-07-12 00:00:00+00:00,CULEX RESTUANS,T155,41.776156,-87.778927,3,0
8771,2013-07-12 00:00:00+00:00,CULEX PIPIENS/RESTUANS,T063,41.82561,-87.726549,1,0
8772,2013-07-12 00:00:00+00:00,CULEX RESTUANS,T063,41.82561,-87.726549,12,0
8773,2013-07-12 00:00:00+00:00,CULEX PIPIENS/RESTUANS,T115,41.673408,-87.599862,27,0
8774,2013-07-12 00:00:00+00:00,CULEX PIPIENS/RESTUANS,T115,41.673408,-87.599862,29,0
8775,2013-07-12 00:00:00+00:00,CULEX PIPIENS/RESTUANS,T115,41.673408,-87.599862,50,0
8776,2013-07-12 00:00:00+00:00,CULEX RESTUANS,T115,41.673408,-87.599862,14,0
8777,2013-07-12 00:00:00+00:00,CULEX RESTUANS,T115,41.673408,-87.599862,50,0
8778,2013-07-12 00:00:00+00:00,CULEX RESTUANS,T115,41.673408,-87.599862,50,0
8779,2013-07-12 00:00:00+00:00,CULEX RESTUANS,T115,41.673408,-87.599862,43,0
8780,2013-07-12 00:00:00+00:00,CULEX PIPIENS/RESTUANS,T138,41.726465000000005,-87.585413,12,0
8781,2013-07-12 00:00:00+00:00,CULEX RESTUANS,T138,41.726465000000005,-87.585413,32,0
8782,2013-07-12 00:00:00+00:00,CULEX RESTUANS,T209,41.740641,-87.546587,32,0
8783,2013-07-12 00:00:00+00:00,CULEX RESTUANS,T209,41.740641,-87.546587,23,0
8784,2013-07-12 00:00:00+00:00,CULEX PIPIENS/RESTUANS,T212,41.680946,-87.535198,37,0
8785,2013-07-12 00:00:00+00:00,CULEX PIPIENS/RESTUANS,T212,41.680946,-87.535198,50,0
8786,2013-07-12 00:00:00+00:00,CULEX PIPIENS/RESTUANS,T212,41.680946,-87.535198,37,0
8787,2013-07-12 00:00:00+00:00,CULEX RESTUANS,T212,41.680946,-87.535198,50,0
8788,2013-07-12 00:00:00+00:00,CULEX RESTUANS,T212,41.680946,-87.535198,50,0
8789,2013-07-12 00:00:00+00:00,CULEX RESTUANS,T212,41.680946,-87.535198,36,0
8790,2013-07-12 00:00:00+00:00,CULEX RESTUANS,T128,41.704572,-87.56566600000001,27,0
8791,2013-07-12 00:00:00+00:00,CULEX TERRITANS,T128,41.704572,-87.56566600000001,1,0
8792,2013-07-12 00:00:00+00:00,CULEX PIPIENS/RESTUANS,T099,41.733643,-87.55551,3,0
8793,2013-07-12 00:00:00+00:00,CULEX RESTUANS,T099,41.733643,-87.55551,5,0
8794,2013-07-12 00:00:00+00:00,CULEX PIPIENS/RESTUANS,T102,41.750498,-87.605294,46,0
8795,2013-07-12 00:00:00+00:00,CULEX PIPIENS/RESTUANS,T102,41.750498,-87.605294,50,0
8796,2013-07-12 00:00:00+00:00,CULEX RESTUANS,T102,41.750498,-87.605294,37,0
8797,2013-07-12 00:00:00+00:00,CULEX PIPIENS/RESTUANS,T027,41.984809000000006,-87.728492,7,0
8798,2013-07-12 00:00:00+00:00,CULEX RESTUANS,T027,41.984809000000006,-87.728492,9,0
8799,2013-07-12 00:00:00+00:00,CULEX PIPIENS/RESTUANS,T221,41.659112,-87.53869300000001,24,0
8800,2013-07-12 00:00:00+00:00,CULEX RESTUANS,T221,41.659112,-87.53869300000001,3,0
8801,2013-07-12 00:00:00+00:00,CULEX PIPIENS/RESTUANS,T009,41.992478000000006,-87.862995,44,0
8802,2013-07-12 00:00:00+00:00,CULEX RESTUANS,T009,41.992478000000006,-87.862995,26,0
8803,2013-07-12 00:00:00+00:00,CULEX RESTUANS,T009,41.992478000000006,-87.862995,50,0
8804,2013-07-12 00:00:00+00:00,CULEX RESTUANS,T009,41.992478000000006,-87.862995,45,0
8805,2013-07-12 00:00:00+00:00,CULEX RESTUANS,T009,41.992478000000006,-87.862995,50,0
8806,2013-07-12 00:00:00+00:00,CULEX PIPIENS/RESTUANS,T900,41.974689,-87.890615,48,0
8807,2013-07-12 00:00:00+00:00,CULEX PIPIENS/RESTUANS,T900,41.974689,-87.890615,20,0
8808,2013-07-12 00:00:00+00:00,CULEX PIPIENS/RESTUANS,T900,41.974689,-87.890615,7,0
8809,2013-07-12 00:00:00+00:00,CULEX RESTUANS,T900,41.974689,-87.890615,18,0
8810,2013-07-12 00:00:00+00:00,CULEX RESTUANS,T900,41.974689,-87.890615,14,0
8811,2013-07-12 00:00:00+00:00,CULEX RESTUANS,T900,41.974689,-87.890615,50,0
8812,2013-07-12 00:00:00+00:00,CULEX RESTUANS,T900,41.974689,-87.890615,34,0
8813,2013-07-12 00:00:00+00:00,CULEX RESTUANS,T900,41.974689,-87.890615,41,0
8814,2013-07-12 00:00:00+00:00,CULEX RESTUANS,T900,41.974689,-87.890615,50,0
8815,2013-07-12 00:00:00+00:00,CULEX RESTUANS,T900,41.974689,-87.890615,27,0
8816,2013-07-12 00:00:00+00:00,CULEX RESTUANS,T903,41.957799,-87.930995,6,0
8817,2013-07-12 00:00:00+00:00,CULEX PIPIENS/RESTUANS,T222,41.925197999999995,-87.746381,1,0
8818,2013-07-12 00:00:00+00:00,CULEX RESTUANS,T222,41.925197999999995,-87.746381,3,0
8819,2013-07-12 00:00:00+00:00,CULEX RESTUANS,T223,41.973845000000004,-87.805059,4,0
8820,2013-07-12 00:00:00+00:00,CULEX PIPIENS/RESTUANS,T225,41.743402,-87.731435,31,0
8821,2013-07-12 00:00:00+00:00,CULEX PIPIENS/RESTUANS,T225,41.743402,-87.731435,43,0
8822,2013-07-12 00:00:00+00:00,CULEX RESTUANS,T225,41.743402,-87.731435,49,0
8823,2013-07-12 00:00:00+00:00,CULEX PIPIENS/RESTUANS,T227,41.728495,-87.60096300000001,20,0
8824,2013-07-12 00:00:00+00:00,CULEX PIPIENS/RESTUANS,T227,41.728495,-87.60096300000001,35,0
8825,2013-07-12 00:00:00+00:00,CULEX RESTUANS,T227,41.728495,-87.60096300000001,48,0
8826,2013-07-12 00:00:00+00:00,CULEX RESTUANS,T227,41.728495,-87.60096300000001,48,0
8827,2013-07-12 00:00:00+00:00,CULEX RESTUANS,T227,41.728495,-87.60096300000001,50,0
8828,2013-07-12 00:00:00+00:00,CULEX RESTUANS,T227,41.728495,-87.60096300000001,50,0
8829,2013-07-12 00:00:00+00:00,CULEX PIPIENS/RESTUANS,T224,41.947227000000005,-87.67145699999999,16,0
8830,2013-07-12 00:00:00+00:00,CULEX RESTUANS,T224,41.947227000000005,-87.67145699999999,7,0
8831,2013-07-12 00:00:00+00:00,CULEX PIPIENS/RESTUANS,T226,41.793818,-87.654234,42,0
8832,2013-07-12 00:00:00+00:00,CULEX RESTUANS,T226,41.793818,-87.654234,13,0
8833,2013-07-12 00:00:00+00:00,CULEX PIPIENS/RESTUANS,T230,41.904194,-87.756155,9,0
8834,2013-07-12 00:00:00+00:00,CULEX RESTUANS,T230,41.904194,-87.756155,18,0
8835,2013-07-12 00:00:00+00:00,CULEX PIPIENS/RESTUANS,T228,41.951865999999995,-87.72505699999999,17,0
8836,2013-07-12 00:00:00+00:00,CULEX RESTUANS,T228,41.951865999999995,-87.72505699999999,46,0
8837,2013-07-12 00:00:00+00:00,CULEX RESTUANS,T228,41.951865999999995,-87.72505699999999,29,1
8838,2013-07-12 00:00:00+00:00,CULEX PIPIENS/RESTUANS,T035,41.763733,-87.742302,6,0
8839,2013-07-12 00:00:00+00:00,CULEX RESTUANS,T035,41.763733,-87.742302,2,0
8840,2013-07-12 00:00:00+00:00,CULEX PIPIENS/RESTUANS,T231,41.98728,-87.666066,50,0
8841,2013-07-12 00:00:00+00:00,CULEX PIPIENS/RESTUANS,T231,41.98728,-87.666066,37,0
8842,2013-07-12 00:00:00+00:00,CULEX RESTUANS,T231,41.98728,-87.666066,19,1
8843,2013-07-12 00:00:00+00:00,CULEX RESTUANS,T231,41.98728,-87.666066,44,0
8844,2013-07-12 00:00:00+00:00,CULEX PIPIENS/RESTUANS,T232,41.912563,-87.66805500000001,23,0
8845,2013-07-12 00:00:00+00:00,CULEX RESTUANS,T232,41.912563,-87.66805500000001,4,0
8846,2013-07-12 00:00:00+00:00,CULEX RESTUANS,T233,42.009876,-87.807277,10,0
8847,2013-07-12 00:00:00+00:00,CULEX PIPIENS/RESTUANS,T235,41.776428,-87.627096,29,0
8848,2013-07-12 00:00:00+00:00,CULEX RESTUANS,T235,41.776428,-87.627096,24,0
8849,2013-07-12 00:00:00+00:00,CULEX RESTUANS,T236,41.994679,-87.770899,39,0
8850,2013-07-12 00:00:00+00:00,CULEX RESTUANS,T094B,41.71914,-87.669539,20,0
8851,2013-07-19 00:00:00+00:00,CULEX RESTUANS,T002,41.95469,-87.800991,34,0
8852,2013-07-19 00:00:00+00:00,CULEX PIPIENS/RESTUANS,T046,41.891118,-87.65449100000001,4,0
8853,2013-07-19 00:00:00+00:00,CULEX RESTUANS,T046,41.891118,-87.65449100000001,1,0
8854,2013-07-19 00:00:00+00:00,CULEX PIPIENS/RESTUANS,T048,41.867108,-87.654224,37,1
8855,2013-07-19 00:00:00+00:00,CULEX RESTUANS,T048,41.867108,-87.654224,48,0
8856,2013-07-19 00:00:00+00:00,CULEX PIPIENS/RESTUANS,T049,41.896282,-87.655232,2,0
8857,2013-07-19 00:00:00+00:00,CULEX PIPIENS/RESTUANS,T054,41.921965,-87.632085,15,0
8858,2013-07-19 00:00:00+00:00,CULEX PIPIENS/RESTUANS,T054,41.921965,-87.632085,15,0
8859,2013-07-19 00:00:00+00:00,CULEX RESTUANS,T054,41.921965,-87.632085,9,0
8860,2013-07-19 00:00:00+00:00,CULEX PIPIENS/RESTUANS,T094,41.720848,-87.666014,16,0
8861,2013-07-19 00:00:00+00:00,CULEX RESTUANS,T094,41.720848,-87.666014,13,0
8862,2013-07-19 00:00:00+00:00,CULEX PIPIENS/RESTUANS,T159,41.732984,-87.649642,46,0
8863,2013-07-19 00:00:00+00:00,CULEX PIPIENS/RESTUANS,T159,41.732984,-87.649642,19,0
8864,2013-07-19 00:00:00+00:00,CULEX RESTUANS,T159,41.732984,-87.649642,15,0
8865,2013-07-19 00:00:00+00:00,CULEX PIPIENS/RESTUANS,T011,41.944869,-87.832763,6,0
8866,2013-07-19 00:00:00+00:00,CULEX RESTUANS,T011,41.944869,-87.832763,18,0
8867,2013-07-19 00:00:00+00:00,CULEX PIPIENS,T011,41.944869,-87.832763,1,0
8868,2013-07-19 00:00:00+00:00,CULEX PIPIENS/RESTUANS,T028,41.986921,-87.689778,16,0
8869,2013-07-19 00:00:00+00:00,CULEX RESTUANS,T028,41.986921,-87.689778,10,0
8870,2013-07-19 00:00:00+00:00,CULEX PIPIENS/RESTUANS,T031,41.801497999999995,-87.763416,16,1
8871,2013-07-19 00:00:00+00:00,CULEX RESTUANS,T031,41.801497999999995,-87.763416,30,0
8872,2013-07-19 00:00:00+00:00,CULEX PIPIENS/RESTUANS,T033,41.906638,-87.701431,6,0
8873,2013-07-19 00:00:00+00:00,CULEX RESTUANS,T033,41.906638,-87.701431,2,0
8874,2013-07-19 00:00:00+00:00,CULEX PIPIENS/RESTUANS,T089,41.723195000000004,-87.64997,3,0
8875,2013-07-19 00:00:00+00:00,CULEX RESTUANS,T089,41.723195000000004,-87.64997,8,0
8876,2013-07-19 00:00:00+00:00,CULEX PIPIENS/RESTUANS,T090,41.868077,-87.666901,23,0
8877,2013-07-19 00:00:00+00:00,CULEX RESTUANS,T090,41.868077,-87.666901,34,0
8878,2013-07-19 00:00:00+00:00,CULEX PIPIENS/RESTUANS,T135,41.662014,-87.72460799999999,25,0
8879,2013-07-19 00:00:00+00:00,CULEX RESTUANS,T135,41.662014,-87.72460799999999,36,0
8880,2013-07-19 00:00:00+00:00,CULEX PIPIENS/RESTUANS,T145,41.878114000000004,-87.629798,3,0
8881,2013-07-19 00:00:00+00:00,CULEX RESTUANS,T145,41.878114000000004,-87.629798,6,0
8882,2013-07-19 00:00:00+00:00,CULEX PIPIENS/RESTUANS,T147,41.932094,-87.700117,2,0
8883,2013-07-19 00:00:00+00:00,CULEX RESTUANS,T147,41.932094,-87.700117,4,0
8884,2013-07-19 00:00:00+00:00,CULEX PIPIENS/RESTUANS,T151,41.916265,-87.800515,26,0
8885,2013-07-19 00:00:00+00:00,CULEX RESTUANS,T151,41.916265,-87.800515,19,0
8886,2013-07-19 00:00:00+00:00,CULEX PIPIENS/RESTUANS,T152,41.846075,-87.716277,6,0
8887,2013-07-19 00:00:00+00:00,CULEX RESTUANS,T152,41.846075,-87.716277,8,0
8888,2013-07-19 00:00:00+00:00,CULEX PIPIENS/RESTUANS,T158,41.682587,-87.707973,40,0
8889,2013-07-19 00:00:00+00:00,CULEX RESTUANS,T158,41.682587,-87.707973,10,0
8890,2013-07-19 00:00:00+00:00,CULEX PIPIENS/RESTUANS,T220,41.963976,-87.69181,2,0
8891,2013-07-19 00:00:00+00:00,CULEX RESTUANS,T220,41.963976,-87.69181,3,0
8892,2013-07-19 00:00:00+00:00,CULEX PIPIENS/RESTUANS,T003,41.964242,-87.757639,7,1
8893,2013-07-19 00:00:00+00:00,CULEX PIPIENS/RESTUANS,T008,42.008314,-87.77792099999999,28,0
8894,2013-07-19 00:00:00+00:00,CULEX PIPIENS/RESTUANS,T008,42.008314,-87.77792099999999,50,1
8895,2013-07-19 00:00:00+00:00,CULEX PIPIENS/RESTUANS,T008,42.008314,-87.77792099999999,28,0
8896,2013-07-19 00:00:00+00:00,CULEX RESTUANS,T008,42.008314,-87.77792099999999,46,0
8897,2013-07-19 00:00:00+00:00,CULEX RESTUANS,T008,42.008314,-87.77792099999999,50,0
8898,2013-07-19 00:00:00+00:00,CULEX RESTUANS,T008,42.008314,-87.77792099999999,43,0
8899,2013-07-19 00:00:00+00:00,CULEX PIPIENS/RESTUANS,T012,41.991429,-87.747113,46,0
8900,2013-07-19 00:00:00+00:00,CULEX RESTUANS,T012,41.991429,-87.747113,24,0
8901,2013-07-19 00:00:00+00:00,CULEX RESTUANS,T012,41.991429,-87.747113,29,0
8902,2013-07-19 00:00:00+00:00,CULEX PIPIENS/RESTUANS,T043,41.857402,-87.694991,4,0
8903,2013-07-19 00:00:00+00:00,CULEX PIPIENS/RESTUANS,T047,41.868142,-87.696269,44,0
8904,2013-07-19 00:00:00+00:00,CULEX RESTUANS,T047,41.868142,-87.696269,12,0
8905,2013-07-19 00:00:00+00:00,CULEX PIPIENS/RESTUANS,T013,41.923738,-87.785288,23,1
8906,2013-07-19 00:00:00+00:00,CULEX RESTUANS,T013,41.923738,-87.785288,20,0
8907,2013-07-19 00:00:00+00:00,CULEX RESTUANS,T018,42.010412,-87.66214000000001,1,0
8908,2013-07-19 00:00:00+00:00,CULEX PIPIENS/RESTUANS,T030,41.899229999999996,-87.716788,50,0
8909,2013-07-19 00:00:00+00:00,CULEX PIPIENS/RESTUANS,T030,41.899229999999996,-87.716788,50,0
8910,2013-07-19 00:00:00+00:00,CULEX PIPIENS/RESTUANS,T030,41.899229999999996,-87.716788,50,1
8911,2013-07-19 00:00:00+00:00,CULEX PIPIENS/RESTUANS,T030,41.899229999999996,-87.716788,50,0
8912,2013-07-19 00:00:00+00:00,CULEX PIPIENS/RESTUANS,T030,41.899229999999996,-87.716788,38,0
8913,2013-07-19 00:00:00+00:00,CULEX PIPIENS/RESTUANS,T030,41.899229999999996,-87.716788,17,0
8914,2013-07-19 00:00:00+00:00,CULEX PIPIENS/RESTUANS,T030,41.899229999999996,-87.716788,50,0
8915,2013-07-19 00:00:00+00:00,CULEX RESTUANS,T030,41.899229999999996,-87.716788,50,0
8916,2013-07-19 00:00:00+00:00,CULEX RESTUANS,T030,41.899229999999996,-87.716788,34,0
8917,2013-07-19 00:00:00+00:00,CULEX RESTUANS,T030,41.899229999999996,-87.716788,50,0
8918,2013-07-19 00:00:00+00:00,CULEX RESTUANS,T030,41.899229999999996,-87.716788,38,0
8919,2013-07-19 00:00:00+00:00,CULEX PIPIENS/RESTUANS,T017,41.960615999999995,-87.777189,2,0
8920,2013-07-19 00:00:00+00:00,CULEX RESTUANS,T017,41.960615999999995,-87.777189,4,0
